item_id,fuente,url,search_url,pagina_origen,scraped_at_utc,titulo,tipo_propiedad,tipo_operacion,moneda,precio,precio_texto,desde,inmobiliaria,direccion,barrio,localidad,provincia,ambientes_min,ambientes_max,banios_min,banios_max,dormitorios_min,dormitorios_max,superficie_min_m2,superficie_max_m2,tipo_superficie,imagen_principal,destacado,emprendimiento,posesion,unidades_disponibles,atributos_texto,texto_tarjeta,parse_warnings,posicion_pagina,slug,calle,altura,comuna,precio_anterior,descuento_pct,precio_m2_min,precio_m2_max,amplitud_superficie_m2,es_rango_superficie,es_rango_ambientes,monoambiente,apto_credito,balcon,terraza,pileta,parrilla,cochera_mencionada,amenities_mencionadas,estado_entrega,cantidad_atributos,completitud_pct,imagen_id,imagen_extension
MLA2041831653,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2041831653-departamento-en-alquiler-en-monserrat-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.016285+00:00,Departamento En Alquiler En Monserrat,departamento,alquiler temporal,USD,650.0,US$ 650,0,,"Santiago Del Estero Al 500 Entre Venezuela Y México, Monserrat, Capital Federal",Monserrat,Capital Federal,Capital Federal,2,2,1,1,,,34.0,34.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_676564-MLA115401456358_082026-E.webp,0,0,,,2 ambs. | 1 baño | 34 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler temporal Departamento En Alquiler En Monserrat US$ 650 2 ambs. 1 baño 34 m² cubiertos Santiago Del Estero Al 500 Entre Venezuela Y México, Monserrat, Capital Federal",,7,MLA-2041831653-departamento-en-alquiler-en-monserrat-_JM,Santiago Del Estero Al 500 Entre Venezuela Y México,,1,,,19.12,19.12,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_676564-MLA115401456358_082026-E,webp
MLA1964528113,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1964528113-departamento-en-puerto-madero-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.016962+00:00,Departamento En Puerto Madero,departamento,alquiler temporal,USD,3000.0,US$ 3.000,0,,"Juana Manso Al 1900, Puerto Madero, Capital Federal",Puerto Madero,Capital Federal,Capital Federal,2,2,1,1,,,62.0,62.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_798871-MLA115815369033_082026-E.webp,0,0,,,2 ambs. | 1 baño | 62 m² cubiertos,"Departamento en alquiler temporal Departamento En Puerto Madero US$ 3.000 2 ambs. 1 baño 62 m² cubiertos Juana Manso Al 1900, Puerto Madero, Capital Federal",,8,MLA-1964528113-departamento-en-puerto-madero-_JM,Juana Manso Al,1900,1,,,48.39,48.39,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_798871-MLA115815369033_082026-E,webp
MLA3875667580,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3875667580-departamento-en-alquiler-temporario-colegiales-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.017638+00:00,Departamento En Alquiler Temporario Colegiales,departamento,alquiler temporal,USD,2100.0,US$ 2.100,0,,"Maure Y Zapata, Colegiales, Capital Federal",Colegiales,Capital Federal,Capital Federal,4,4,1,1,,,95.0,95.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_741943-MLA116824743481_082026-E.webp,0,0,,,4 ambs. | 1 baño | 95 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler temporal Departamento En Alquiler Temporario Colegiales US$ 2.100 4 ambs. 1 baño 95 m² cubiertos Maure Y Zapata, Colegiales, Capital Federal",,9,MLA-3875667580-departamento-en-alquiler-temporario-colegiales-_JM,Maure Y Zapata,,13,,,22.11,22.11,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_741943-MLA116824743481_082026-E,webp
MLA3880321214,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3880321214-departamento-3-ambientes-amoblado-con-cochera-en-alquiler-temporal-palermo-hollywood-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.018311+00:00,Departamento 3 Ambientes Amoblado Con Cochera En Alquiler Temporal - Palermo Hollywood,departamento,alquiler temporal,USD,1500.0,US$ 1.500,0,,"Dorrego Al 1600, Palermo Hollywood, Capital Federal",Palermo Hollywood,Capital Federal,Capital Federal,3,3,2,2,,,80.0,80.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_633459-MLA116867029243_082026-E.webp,0,0,,,3 ambs. | 2 baños | 80 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler temporal Departamento 3 Ambientes Amoblado Con Cochera En Alquiler Temporal - Palermo Hollywood US$ 1.500 3 ambs. 2 baños 80 m² cubiertos Dorrego Al 1600, Palermo Hollywood, Capital Federal",,10,MLA-3880321214-departamento-3-ambientes-amoblado-con-cochera-en-alquiler-temporal-palermo-hollywood-_JM,Dorrego Al,1600,14,,,18.75,18.75,0.0,0,0,0,0,0,0,0,0,1,0,,3,85.7,D_NQ_NP_2X_633459-MLA116867029243_082026-E,webp
MLA3881394094,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3881394094-monoambiente-amoblado-en-palermo-edificio-con-pileta-laundry-sum-y-parrilla-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.019000+00:00,Monoambiente Amoblado En Palermo Edificio Con Pileta Laundry Sum Y Parrilla,departamento,alquiler temporal,USD,600.0,US$ 600,0,,"Gorriti 4500, Palermo, Capital Federal",Palermo,Capital Federal,Capital Federal,1,1,1,1,,,20.0,20.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_603262-MLA115453316276_082026-E.webp,0,0,,,1 amb. | 1 baño | 20 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler temporal Monoambiente Amoblado En Palermo Edificio Con Pileta Laundry Sum Y Parrilla US$ 600 1 amb. 1 baño 20 m² cubiertos Gorriti 4500, Palermo, Capital Federal",,11,MLA-3881394094-monoambiente-amoblado-en-palermo-edificio-con-pileta-laundry-sum-y-parrilla-_JM,Gorriti,4500,14,,,30.0,30.0,0.0,0,0,1,0,0,0,1,1,0,1,,3,85.7,D_NQ_NP_2X_603262-MLA115453316276_082026-E,webp
MLA2044219949,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2044219949-2-amb-amoblado-amplio-y-comodo-colegiales-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.019974+00:00,2 Amb Amoblado! Amplio Y Cómodo - Colegiales,departamento,alquiler temporal,ARS,1000000.0,$ 1.000.000,0,,"Maure 3344, Chacarita, Capital Federal",Chacarita,Capital Federal,Capital Federal,2,2,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_700101-MLA115439681920_082026-E.webp,0,0,,,2 ambs. | 1 baño | 40 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler temporal 2 Amb Amoblado! Amplio Y Cómodo - Colegiales $ 1.000.000 2 ambs. 1 baño 40 m² cubiertos Maure 3344, Chacarita, Capital Federal",,12,MLA-2044219949-2-amb-amoblado-amplio-y-comodo-colegiales-_JM,Maure,3344,15,,,25000.0,25000.0,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_700101-MLA115439681920_082026-E,webp
MLA3907705574,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3907705574-departamento-2-ambientes-en-alquiler-monserrat-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.020994+00:00,Departamento 2 Ambientes En Alquiler Monserrat,departamento,alquiler temporal,ARS,570000.0,$ 570.000,0,,"Salta 200, Monserrat, Capital Federal",Monserrat,Capital Federal,Capital Federal,2,2,1,1,,,45.0,45.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_702105-MLA115646869280_092026-E.webp,0,0,,,2 ambs. | 1 baño | 45 m² cubiertos,"Departamento en alquiler temporal Departamento 2 Ambientes En Alquiler Monserrat $ 570.000 2 ambs. 1 baño 45 m² cubiertos Salta 200, Monserrat, Capital Federal",,13,MLA-3907705574-departamento-2-ambientes-en-alquiler-monserrat-_JM,Salta,200,1,,,12666.67,12666.67,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_702105-MLA115646869280_092026-E,webp
MLA3875792500,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3875792500-departamento-en-alquiler-temporario-recoleta-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.022047+00:00,Departamento -en Alquiler Temporario Recoleta,departamento,alquiler temporal,USD,590.0,US$ 590,0,,"Laprida Y Peña, Recoleta, Capital Federal",Recoleta,Capital Federal,Capital Federal,1,1,1,1,,,30.0,30.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_718234-MLA116824714969_082026-E.webp,0,0,,,1 amb. | 1 baño | 30 m² cubiertos,"PUBLICADO ESTA SEMANA Departamento en alquiler temporal Departamento -en Alquiler Temporario Recoleta US$ 590 1 amb. 1 baño 30 m² cubiertos Laprida Y Peña, Recoleta, Capital Federal",,14,MLA-3875792500-departamento-en-alquiler-temporario-recoleta-_JM,Laprida Y Peña,,2,,,19.67,19.67,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_718234-MLA116824714969_082026-E,webp
MLA1945710167,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1945710167-excelente-2-ambs-en-belgrano-r-2-por-escalera-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.022778+00:00,Excelente 2 Ambs En Belgrano R. 2ª Por Escalera,departamento,alquiler temporal,ARS,770000.0,$ 770.000,0,,"Capitán General Ramón Freire 2300, Belgrano, Capital Federal",Belgrano,Capital Federal,Capital Federal,2,2,1,1,,,35.0,35.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_682565-MLA114226459236_082026-E.webp,0,0,,,2 ambs. | 1 baño | 35 m² cubiertos,"Departamento en alquiler temporal Excelente 2 Ambs En Belgrano R. 2ª Por Escalera $ 770.000 2 ambs. 1 baño 35 m² cubiertos Capitán General Ramón Freire 2300, Belgrano, Capital Federal",,15,MLA-1945710167-excelente-2-ambs-en-belgrano-r-2-por-escalera-_JM,Capitán General Ramón Freire,2300,13,,,22000.0,22000.0,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_682565-MLA114226459236_082026-E,webp
MLA2014479553,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2014479553-alquiler-temporario-vivi-en-las-nubes-depto-piso-13-con-vista-en-jardines-de-libertador-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.026956+00:00,Alquiler Temporario - Vivi En Las Nubes: Depto Piso 13 Con Vista En Jardines De Libertador,departamento,alquiler temporal,USD,2300.0,US$ 2.300,0,,"Deheza 1671, Núñez, Capital Federal",Núñez,Capital Federal,Capital Federal,3,3,2,2,,,70.0,70.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_981653-MLA116446501821_082026-E.webp,0,0,,,3 ambs. | 2 baños | 70 m² cubiertos,"Departamento en alquiler temporal Alquiler Temporario - Vivi En Las Nubes: Depto Piso 13 Con Vista En Jardines De Libertador US$ 2.300 3 ambs. 2 baños 70 m² cubiertos Deheza 1671, Núñez, Capital Federal",,16,MLA-2014479553-alquiler-temporario-vivi-en-las-nubes-depto-piso-13-con-vista-en-jardines-de-libertador-_JM,Deheza,1671,13,,,32.86,32.86,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_981653-MLA116446501821_082026-E,webp
MLA1897243533,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1897243533-departamento-alquiler-temporario-mensual-amoblado-con-amenities-recoleta-monoambiente-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.027743+00:00,"Departamento Alquiler Temporario Mensual Amoblado Con Amenities, Recoleta Monoambiente.",departamento,alquiler temporal,USD,1050.0,US$ 1.050 BAJÓ DE PRECIO,0,,"Peña Al 2500 Entre Pueyrredón Y Laprida, Recoleta, Capital Federal",Recoleta,Capital Federal,Capital Federal,1,1,1,1,,,38.0,38.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_967409-MLA113348226370_072026-E.webp,0,0,,,1 amb. | 1 baño | 38 m² cubiertos,"Departamento en alquiler temporal Departamento Alquiler Temporario Mensual Amoblado Con Amenities, Recoleta Monoambiente. US$ 1.200 US$ 1.050 BAJÓ DE PRECIO 1 amb. 1 baño 38 m² cubiertos Peña Al 2500 Entre Pueyrredón Y Laprida, Recoleta, Capital Federal",,17,MLA-1897243533-departamento-alquiler-temporario-mensual-amoblado-con-amenities-recoleta-monoambiente-_JM,Peña Al 2500 Entre Pueyrredón Y Laprida,,2,,,27.63,27.63,0.0,0,0,1,0,0,0,0,0,0,1,,3,85.7,D_NQ_NP_2X_967409-MLA113348226370_072026-E,webp
MLA2027247181,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2027247181-departamento-alquiler-temporario-mensual-amoblado-belgrano-r-3-amb-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.028455+00:00,"Departamento Alquiler Temporario Mensual Amoblado, Belgrano R 3 Amb.",departamento,alquiler temporal,USD,1400.0,US$ 1.400,0,,"Juramento Al 3000 Entre Conesa Y Zapiola, Belgrano R, Capital Federal",Belgrano R,Capital Federal,Capital Federal,3,3,2,2,,,90.0,90.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_806142-MLA115192904908_082026-E.webp,0,0,,,3 ambs. | 2 baños | 90 m² cubiertos,"Departamento en alquiler temporal Departamento Alquiler Temporario Mensual Amoblado, Belgrano R 3 Amb. US$ 1.400 3 ambs. 2 baños 90 m² cubiertos Juramento Al 3000 Entre Conesa Y Zapiola, Belgrano R, Capital Federal",,18,MLA-2027247181-departamento-alquiler-temporario-mensual-amoblado-belgrano-r-3-amb-_JM,Juramento Al 3000 Entre Conesa Y Zapiola,,13,,,15.56,15.56,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_806142-MLA115192904908_082026-E,webp
MLA2005112221,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2005112221-temporario-tipo-loft-con-amenities-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.029150+00:00,¡temporario Tipo Loft Con Amenities!,departamento,alquiler temporal,USD,2000.0,US$ 2.000,0,Reynolds Propiedades,"Avenida Dorrego Al 1900, Colegiales, Capital Federal",Colegiales,Capital Federal,Capital Federal,2,2,1,1,,,76.0,76.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_992876-MLA116374338559_082026-E.webp,0,0,,,2 ambs. | 1 baño | 76 m² cubiertos,"Departamento en alquiler temporal ¡temporario Tipo Loft Con Amenities! Reynolds Propiedades US$ 2.000 2 ambs. 1 baño 76 m² cubiertos Avenida Dorrego Al 1900, Colegiales, Capital Federal",,19,MLA-2005112221-temporario-tipo-loft-con-amenities-_JM,Avenida Dorrego Al,1900,13,,,26.32,26.32,0.0,0,0,0,0,0,0,0,0,0,1,,3,100.0,D_NQ_NP_2X_992876-MLA116374338559_082026-E,webp
MLA3861961472,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3861961472-departamento-alquiler-temporal-1-ambiente-en-caballito-sur-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.029986+00:00,Departamento Alquiler Temporal 1 Ambiente En Caballito Sur,departamento,alquiler temporal,USD,790.0,US$ 790,0,CONNECTION NEGOCIOS INMOB.,"Formosa Al 700, Caballito, Capital Federal",Caballito,Capital Federal,Capital Federal,1,1,1,1,,,25.0,25.0,total,https://http2.mlstatic.com/D_NQ_NP_2X_648107-MLA116718696629_082026-E.webp,0,0,,,1 amb. | 1 baño | 25 m² totales,"Departamento en alquiler temporal Departamento Alquiler Temporal 1 Ambiente En Caballito Sur CONNECTION NEGOCIOS INMOB. US$ 790 1 amb. 1 baño 25 m² totales Formosa Al 700, Caballito, Capital Federal",,20,MLA-3861961472-departamento-alquiler-temporal-1-ambiente-en-caballito-sur-_JM,Formosa Al,700,6,,,31.6,31.6,0.0,0,0,1,0,0,0,0,0,0,0,,3,100.0,D_NQ_NP_2X_648107-MLA116718696629_082026-E,webp
MLA2038941027,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2038941027-departamento-alquiler-temporario-mensual-amoblado-en-palermo-hollywood-2-amb-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.030720+00:00,"Departamento Alquiler Temporario Mensual Amoblado, En Palermo Hollywood 2 Amb.",departamento,alquiler temporal,USD,1100.0,US$ 1.100,0,,"Charcas Al 5000 Entre Fitz Roy Y Humboldt, Palermo Hollywood, Capital Federal",Palermo Hollywood,Capital Federal,Capital Federal,2,2,1,1,,,50.0,50.0,total,https://http2.mlstatic.com/D_NQ_NP_2X_857373-MLA115353526284_082026-E.webp,0,0,,,2 ambs. | 1 baño | 50 m² totales,"Departamento en alquiler temporal Departamento Alquiler Temporario Mensual Amoblado, En Palermo Hollywood 2 Amb. US$ 1.100 2 ambs. 1 baño 50 m² totales Charcas Al 5000 Entre Fitz Roy Y Humboldt, Palermo Hollywood, Capital Federal",,21,MLA-2038941027-departamento-alquiler-temporario-mensual-amoblado-en-palermo-hollywood-2-amb-_JM,Charcas Al 5000 Entre Fitz Roy Y Humboldt,,14,,,22.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_857373-MLA115353526284_082026-E,webp
MLA3678896708,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3678896708-monoambiente-alquiler-temporario-concepcion-live-palermo-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.031410+00:00,Monoambiente Alquiler Temporario Concepcion Live Palermo,departamento,alquiler temporal,USD,1900.0,US$ 1.900,0,,"Concepcion Arenal Al 2900, Palermo, Capital Federal",Palermo,Capital Federal,Capital Federal,1,1,1,1,,,70.0,70.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_630122-MLA113901526236_072026-E.webp,0,0,,,1 amb. | 1 baño | 70 m² cubiertos,"Departamento en alquiler temporal Monoambiente Alquiler Temporario Concepcion Live Palermo US$ 1.900 1 amb. 1 baño 70 m² cubiertos Concepcion Arenal Al 2900, Palermo, Capital Federal",,22,MLA-3678896708-monoambiente-alquiler-temporario-concepcion-live-palermo-_JM,Concepcion Arenal Al,2900,14,,,27.14,27.14,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_630122-MLA113901526236_072026-E,webp
MLA2038947311,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2038947311-alquiler-temporario-departamento-amueblado-excelente-ubicacion-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.032064+00:00,Alquiler Temporario Departamento Amueblado Excelente Ubicacion,departamento,alquiler temporal,USD,1500.0,US$ 1.500,0,,"Anchorena Al 1400, Barrio Norte, Capital Federal",Barrio Norte,Capital Federal,Capital Federal,3,3,1,1,,,83.0,83.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_984472-MLA115354339768_082026-E.webp,0,0,,,3 ambs. | 1 baño | 83 m² cubiertos,"Departamento en alquiler temporal Alquiler Temporario Departamento Amueblado Excelente Ubicacion US$ 1.500 3 ambs. 1 baño 83 m² cubiertos Anchorena Al 1400, Barrio Norte, Capital Federal",,23,MLA-2038947311-alquiler-temporario-departamento-amueblado-excelente-ubicacion-_JM,Anchorena Al,1400,,,,18.07,18.07,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_984472-MLA115354339768_082026-E,webp
MLA3854540672,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3854540672-3-amb-balvanera-tucuman-y-av-uruguay-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.032728+00:00,3 Amb - Balvanera - Tucuman Y Av. Uruguay,departamento,alquiler temporal,USD,700.0,US$ 700,0,,"Tucuman Y AV. Uruguay, Balvanera, Capital Federal",Balvanera,Capital Federal,Capital Federal,3,3,1,1,,,55.0,55.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_932139-MLA116669991959_082026-E.webp,0,0,,,3 ambs. | 1 baño | 55 m² cubiertos,"Departamento en alquiler temporal 3 Amb - Balvanera - Tucuman Y Av. Uruguay US$ 700 3 ambs. 1 baño 55 m² cubiertos Tucuman Y AV. Uruguay, Balvanera, Capital Federal",,24,MLA-3854540672-3-amb-balvanera-tucuman-y-av-uruguay-_JM,Tucuman Y AV. Uruguay,,3,,,12.73,12.73,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_932139-MLA116669991959_082026-E,webp
MLA3852560508,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3852560508-3-amb-recoleta-ecuador-y-arenales-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.033379+00:00,3 Amb - Recoleta - Ecuador Y Arenales,departamento,alquiler temporal,USD,1000.0,US$ 1.000,0,,"Ecuador Al 1500, Recoleta, Capital Federal",Recoleta,Capital Federal,Capital Federal,3,3,1,1,,,53.0,53.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_606512-MLA115247523158_082026-E.webp,0,0,,,3 ambs. | 1 baño | 53 m² cubiertos,"Departamento en alquiler temporal 3 Amb - Recoleta - Ecuador Y Arenales US$ 1.000 3 ambs. 1 baño 53 m² cubiertos Ecuador Al 1500, Recoleta, Capital Federal",,25,MLA-3852560508-3-amb-recoleta-ecuador-y-arenales-_JM,Ecuador Al,1500,2,,,18.87,18.87,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_606512-MLA115247523158_082026-E,webp
MLA2402297302,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-2402297302-departamento-en-alq-temporario-ubicado-en-recoleta-capital-federal-buenos-aires-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.034016+00:00,"Departamento En Alq. Temporario Ubicado En Recoleta, Capital Federal, Buenos Aires",departamento,alquiler temporal,USD,700.0,US$ 700,0,,"Junin 300, Recoleta, Capital Federal",Recoleta,Capital Federal,Capital Federal,1,1,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_793710-MLA93729871295_092025-E.webp,0,0,,,1 amb. | 1 baño | 40 m² cubiertos,"Departamento en alquiler temporal Departamento En Alq. Temporario Ubicado En Recoleta, Capital Federal, Buenos Aires US$ 700 1 amb. 1 baño 40 m² cubiertos Junin 300, Recoleta, Capital Federal",,26,MLA-2402297302-departamento-en-alq-temporario-ubicado-en-recoleta-capital-federal-buenos-aires-_JM,Junin,300,2,,,17.5,17.5,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_793710-MLA93729871295_092025-E,webp
MLA1775906101,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-1775906101-monoambiente-en-san-telmo-reciclado-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.034650+00:00,"Monoambiente En San Telmo, Reciclado",departamento,alquiler temporal,USD,800.0,US$ 800,0,,"Estados Unidos Y Defensa: Alquiler, San Telmo, Capital Federal",San Telmo,Capital Federal,Capital Federal,1,1,1,1,,,40.0,40.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_981236-MLA111238312823_052026-E.webp,0,0,,,1 amb. | 1 baño | 40 m² cubiertos,"Departamento en alquiler temporal Monoambiente En San Telmo, Reciclado US$ 800 1 amb. 1 baño 40 m² cubiertos Estados Unidos Y Defensa: Alquiler, San Telmo, Capital Federal",,27,MLA-1775906101-monoambiente-en-san-telmo-reciclado-_JM,Estados Unidos Y Defensa: Alquiler,,1,,,20.0,20.0,0.0,0,0,1,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_981236-MLA111238312823_052026-E,webp
MLA3721455944,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3721455944-alquiler-temporario-en-palermo-dept-2-amb-vista-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.035294+00:00,Alquiler Temporario En Palermo Dept. 2 Amb Vista,departamento,alquiler temporal,USD,700.0,US$ 700,0,,"Aráoz 900, Villa Crespo, Capital Federal",Villa Crespo,Capital Federal,Capital Federal,2,2,1,1,,,36.0,36.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_677586-MLA114227140784_082026-E.webp,0,0,,,2 ambs. | 1 baño | 36 m² cubiertos,"Departamento en alquiler temporal Alquiler Temporario En Palermo Dept. 2 Amb Vista US$ 700 2 ambs. 1 baño 36 m² cubiertos Aráoz 900, Villa Crespo, Capital Federal",,28,MLA-3721455944-alquiler-temporario-en-palermo-dept-2-amb-vista-_JM,Aráoz,900,15,,,19.44,19.44,0.0,0,0,0,0,0,0,0,0,0,0,,3,85.7,D_NQ_NP_2X_677586-MLA114227140784_082026-E,webp
MLA3811392370,Mercado Libre,https://departamento.mercadolibre.com.ar/MLA-3811392370-4-ambientes-en-balvanera-amoblado-con-balcon-cochera-_JM,https://inmuebles.mercadolibre.com.ar/departamentos/alquiler-temporal/capital-federal/,9,2026-09-03T17:24:12.035929+00:00,4 Ambientes En Balvanera Amoblado Con Balcon Cochera,departamento,alquiler temporal,USD,1250.0,US$ 1.250,0,,"Pasteur 700, Balvanera, Capital Federal",Balvanera,Capital Federal,Capital Federal,4,4,2,2,,,110.0,110.0,cubierta,https://http2.mlstatic.com/D_NQ_NP_2X_969356-MLA116382478137_082026-E.webp,0,0,,,4 ambs. | 2 baños | 110 m² cubiertos,"Departamento en alquiler temporal 4 Ambientes En Balvanera Amoblado Con Balcon Cochera US$ 1.250 4 ambs. 2 baños 110 m² cubiertos Pasteur 700, Balvanera, Capital Federal",,29,MLA-3811392370-4-ambientes-en-balvanera-amoblado-con-balcon-cochera-_JM,Pasteur,700,3,,,11.36,11.36,0.0,0,0,0,0,1,0,0,0,1,0,,3,85.7,D_NQ_NP_2X_969356-MLA116382478137_082026-E,webp
