,pagina_origen,precio,desde,ambientes_min,ambientes_max,banios_min,banios_max,dormitorios_min,dormitorios_max,superficie_min_m2,superficie_max_m2,destacado,emprendimiento,unidades_disponibles,parse_warnings,posicion_pagina,altura,comuna,precio_anterior,descuento_pct,precio_m2_min,precio_m2_max,amplitud_superficie_m2,es_rango_superficie,es_rango_ambientes,monoambiente,apto_credito,balcon,terraza,pileta,parrilla,cochera_mencionada,amenities_mencionadas,cantidad_atributos,completitud_pct,precio_m2_ref,superficie_ref_m2,ambientes_ref,banios_ref,dormitorios_ref,inmobiliaria_is_null,barrio_is_null,provincia_is_null,ambientes_min_is_null,ambientes_max_is_null,banios_min_is_null,banios_max_is_null,dormitorios_min_is_null,dormitorios_max_is_null,superficie_min_m2_is_null,superficie_max_m2_is_null,tipo_superficie_is_null,posesion_is_null,unidades_disponibles_is_null,atributos_texto_is_null,parse_warnings_is_null,altura_is_null,comuna_is_null,precio_anterior_is_null,descuento_pct_is_null
ambientes_max_is_null,0.002815586148484769,-0.005297905112641907,-0.0042483853013515725,,,-0.011463218915670564,-0.01360158639993908,0.11799709159360232,0.121976972791754,-0.0008392315057036414,-0.0008244481351119526,-0.029194388169682707,-0.0034761840884200428,-0.026546446217053533,,0.0048343232416381,-0.011315362003474543,-0.026924095291932806,-0.04586937166581992,0.035123763840480764,-0.0014617510866161637,-0.0015176205265482405,0.002911277312661686,-0.0015150680792402936,,0.07324337975256681,-0.011927060270440444,-0.005002434955603087,-0.009090894208441759,0.008891158883675065,0.011222862544592776,-0.013273267946614849,0.0035196694579410688,-0.5755921153323321,-0.31232265493342004,-0.0014617510866161637,-0.0008392315057036414,,-0.011463218915670564,0.11799709159360232,0.029729619222713877,0.06147861282620581,-0.0010783674495851903,1.0,1.0,0.10309733958543073,0.10309733958543073,-0.25651797949250055,-0.25651797949250055,0.022859354031011546,0.022859354031011546,0.022859354031011546,0.0038375540792805734,0.0038375540792805734,0.08428527743997137,,-0.0191902031933118,0.016992574847774698,-0.003339857690821256,-0.003339857690821256
banios_min_is_null,-0.0037893649135905677,-0.0015517025753553923,-0.020611923673536425,-0.036775536967462795,-0.04003157550115796,,,0.02769997384366509,0.027173030993726838,-0.0008736795350208317,-0.0009373217219729161,-0.006683555687258957,-0.02214424947023261,-0.03542528471520155,,0.013938902009859564,0.00018210516241205075,-0.02156586092630618,,,-0.0007158748386946245,-0.0009621326113475913,-0.012538238682245332,-0.0201822639403157,-0.016979796420276225,0.0411295354312428,-0.016991672257146262,-0.04798588858691578,-0.021181787276455838,-0.013472511243425956,-0.015336338472336643,-0.03146967892554817,-0.02699377617123004,-0.8269286135802274,-0.34539517859569724,-0.0007158748386946245,-0.0008736795350208317,-0.036775536967462795,,0.02769997384366509,-0.0033264316624279405,0.025049148536993367,-0.0014213412954810296,0.10309733958543073,0.10309733958543073,1.0,1.0,-0.0013474456008664398,-0.0013474456008664398,0.02566506875228062,0.02566506875228062,0.02566506875228062,0.020240003001970413,0.020240003001970413,0.06394699145060857,,0.13114617389502325,0.030600309183551083,0.004496515309787046,0.004496515309787046
banios_max_is_null,-0.0037893649135905677,-0.0015517025753553923,-0.020611923673536425,-0.036775536967462795,-0.04003157550115796,,,0.02769997384366509,0.027173030993726838,-0.0008736795350208317,-0.0009373217219729161,-0.006683555687258957,-0.02214424947023261,-0.03542528471520155,,0.013938902009859564,0.00018210516241205075,-0.02156586092630618,,,-0.0007158748386946245,-0.0009621326113475913,-0.012538238682245332,-0.0201822639403157,-0.016979796420276225,0.0411295354312428,-0.016991672257146262,-0.04798588858691578,-0.021181787276455838,-0.013472511243425956,-0.015336338472336643,-0.03146967892554817,-0.02699377617123004,-0.8269286135802274,-0.34539517859569724,-0.0007158748386946245,-0.0008736795350208317,-0.036775536967462795,,0.02769997384366509,-0.0033264316624279405,0.025049148536993367,-0.0014213412954810296,0.10309733958543073,0.10309733958543073,1.0,1.0,-0.0013474456008664398,-0.0013474456008664398,0.02566506875228062,0.02566506875228062,0.02566506875228062,0.020240003001970413,0.020240003001970413,0.06394699145060857,,0.13114617389502325,0.030600309183551083,0.004496515309787046,0.004496515309787046
dormitorios_min_is_null,0.03649435341823276,-0.001356652193190162,-0.22092065007364312,0.01314646557566069,0.014590486210700073,-0.04428221769291901,-0.08020727454866748,,,3.9006929539670807e-05,-0.001552559885321814,-0.06149152643883295,-0.2043336987218099,-0.16814653233920793,,-0.0003138545474134575,0.006524992194026758,-0.007481231402180596,,,0.0030243524255380134,-0.0001937482474373661,-0.31353133093602187,-0.23774945801487704,0.0073795866297737866,-0.062137468622589474,0.009461924139145445,0.022712608736762546,0.006526220162300847,0.003704582484798966,0.0025693323185688993,0.007849700288030245,-0.0006526202146589671,-0.001347494670403122,0.04695674276464035,0.0030243524255380134,3.9006929539670807e-05,0.01314646557566069,-0.04428221769291901,,0.0355118666763184,-0.11404114106175983,0.0006489640478355483,-0.25651797949250055,-0.25651797949250055,-0.0013474456008664398,-0.0013474456008664398,1.0,1.0,-0.008756424843731032,-0.008756424843731032,-0.008756424843731032,0.22369222440756087,0.22369222440756087,0.0006489640478351742,,-0.0035514312276501833,-0.06645450016069734,-0.0020530443925562292,-0.0020530443925562292
dormitorios_max_is_null,0.03649435341823276,-0.001356652193190162,-0.22092065007364312,0.01314646557566069,0.014590486210700073,-0.04428221769291901,-0.08020727454866748,,,3.9006929539670807e-05,-0.001552559885321814,-0.06149152643883295,-0.2043336987218099,-0.16814653233920793,,-0.0003138545474134575,0.006524992194026758,-0.007481231402180596,,,0.0030243524255380134,-0.0001937482474373661,-0.31353133093602187,-0.23774945801487704,0.0073795866297737866,-0.062137468622589474,0.009461924139145445,0.022712608736762546,0.006526220162300847,0.003704582484798966,0.0025693323185688993,0.007849700288030245,-0.0006526202146589671,-0.001347494670403122,0.04695674276464035,0.0030243524255380134,3.9006929539670807e-05,0.01314646557566069,-0.04428221769291901,,0.0355118666763184,-0.11404114106175983,0.0006489640478355483,-0.25651797949250055,-0.25651797949250055,-0.0013474456008664398,-0.0013474456008664398,1.0,1.0,-0.008756424843731032,-0.008756424843731032,-0.008756424843731032,0.22369222440756087,0.22369222440756087,0.0006489640478351742,,-0.0035514312276501833,-0.06645450016069734,-0.0020530443925562292,-0.0020530443925562292
superficie_min_m2_is_null,0.00838333822799807,0.0011991130872906718,-0.0010829198362959347,0.012894197678373218,0.012110399071193557,0.008775567728662378,0.007901532627080852,-0.012144299502107657,-0.012392165848279112,,,-0.0074128182349976895,-0.001792450638018226,0.06653902926688296,,-0.0030117464092411345,-0.008197816312921507,-0.009893314438454521,,,,,,,-0.004238278381684634,-0.0018943473077947855,-0.002919480568656581,-0.001839130255304548,0.0011208563509568616,-0.004047109552315899,-0.0003643775951032122,-0.0009062303949865433,-0.0033363204993467174,-0.1952809999988158,-0.09160132293758748,,,0.012894197678373218,0.008775567728662378,-0.012144299502107657,0.012171853239767815,-0.0018491697955008975,-0.0002946461151582007,0.022859354031011546,0.022859354031011546,0.02566506875228062,0.02566506875228062,-0.008756424843731032,-0.008756424843731032,1.0,1.0,1.0,0.0009697872573529185,0.0009697872573529185,0.3084734364195552,,-8.551946053681675e-05,-0.004439990020985819,0.0009321341552450963,0.0009321341552450963
superficie_max_m2_is_null,0.00838333822799807,0.0011991130872906718,-0.0010829198362959347,0.012894197678373218,0.012110399071193557,0.008775567728662378,0.007901532627080852,-0.012144299502107657,-0.012392165848279112,,,-0.0074128182349976895,-0.001792450638018226,0.06653902926688296,,-0.0030117464092411345,-0.008197816312921507,-0.009893314438454521,,,,,,,-0.004238278381684634,-0.0018943473077947855,-0.002919480568656581,-0.001839130255304548,0.0011208563509568616,-0.004047109552315899,-0.0003643775951032122,-0.0009062303949865433,-0.0033363204993467174,-0.1952809999988158,-0.09160132293758748,,,0.012894197678373218,0.008775567728662378,-0.012144299502107657,0.012171853239767815,-0.0018491697955008975,-0.0002946461151582007,0.022859354031011546,0.022859354031011546,0.02566506875228062,0.02566506875228062,-0.008756424843731032,-0.008756424843731032,1.0,1.0,1.0,0.0009697872573529185,0.0009697872573529185,0.3084734364195552,,-8.551946053681675e-05,-0.004439990020985819,0.0009321341552450963,0.0009321341552450963
tipo_superficie_is_null,0.00838333822799807,0.0011991130872906718,-0.0010829198362959347,0.012894197678373218,0.012110399071193557,0.008775567728662378,0.007901532627080852,-0.012144299502107657,-0.012392165848279112,,,-0.0074128182349976895,-0.001792450638018226,0.06653902926688296,,-0.0030117464092411345,-0.008197816312921507,-0.009893314438454521,,,,,,,-0.004238278381684634,-0.0018943473077947855,-0.002919480568656581,-0.001839130255304548,0.0011208563509568616,-0.004047109552315899,-0.0003643775951032122,-0.0009062303949865433,-0.0033363204993467174,-0.1952809999988158,-0.09160132293758748,,,0.012894197678373218,0.008775567728662378,-0.012144299502107657,0.012171853239767815,-0.0018491697955008975,-0.0002946461151582007,0.022859354031011546,0.022859354031011546,0.02566506875228062,0.02566506875228062,-0.008756424843731032,-0.008756424843731032,1.0,1.0,1.0,0.0009697872573529185,0.0009697872573529185,0.3084734364195552,,-8.551946053681675e-05,-0.004439990020985819,0.0009321341552450963,0.0009321341552450963
posesion_is_null,0.151611777646815,0.00417152829168077,-0.9881362660020141,0.10336799925506826,-0.05489039188817977,0.03230925980134228,-0.11089590744504578,0.13408751374177597,0.13126489190435936,0.002146628294659421,-0.0010780413680506922,-0.25533984226635653,-0.9172723330498095,,,0.009398137268579012,-0.006737364236056348,-0.05845439680268365,,,0.006453281599388263,-0.00519933076718965,-0.6352426570517841,-0.9378860594986587,-0.8267116244432154,0.027311493487667836,0.03667030869688277,0.08313588719987179,0.03804424865736961,0.0027086850254712906,0.01356120571113877,0.05548546619214831,-0.00732037134940488,-0.018199105955877242,-0.15887350001522588,0.006453281599388263,0.002146628294659421,0.10336799925506826,0.03230925980134228,0.13408751374177597,0.17302868278342595,-0.012324113575415319,-0.026717667451429197,0.0038375540792805734,0.0038375540792805734,0.020240003001970413,0.020240003001970413,0.22369222440756087,0.22369222440756087,0.0009697872573529185,0.0009697872573529185,0.0009697872573529185,1.0,1.0,0.001649994660836648,,0.05018187192826537,-0.04045754618610458,-0.005219876659549666,-0.005219876659549666
unidades_disponibles_is_null,0.151611777646815,0.00417152829168077,-0.9881362660020141,0.10336799925506826,-0.05489039188817977,0.03230925980134228,-0.11089590744504578,0.13408751374177597,0.13126489190435936,0.002146628294659421,-0.0010780413680506922,-0.25533984226635653,-0.9172723330498095,,,0.009398137268579012,-0.006737364236056348,-0.05845439680268365,,,0.006453281599388263,-0.00519933076718965,-0.6352426570517841,-0.9378860594986587,-0.8267116244432154,0.027311493487667836,0.03667030869688277,0.08313588719987179,0.03804424865736961,0.0027086850254712906,0.01356120571113877,0.05548546619214831,-0.00732037134940488,-0.018199105955877242,-0.15887350001522588,0.006453281599388263,0.002146628294659421,0.10336799925506826,0.03230925980134228,0.13408751374177597,0.17302868278342595,-0.012324113575415319,-0.026717667451429197,0.0038375540792805734,0.0038375540792805734,0.020240003001970413,0.020240003001970413,0.22369222440756087,0.22369222440756087,0.0009697872573529185,0.0009697872573529185,0.0009697872573529185,1.0,1.0,0.001649994660836648,,0.05018187192826537,-0.04045754618610458,-0.005219876659549666,-0.005219876659549666
atributos_texto_is_null,-0.00017013242836801085,-0.0005458570828565234,-0.001669804780581997,,,,,,,,,0.0007365853976893397,-0.001798805656059207,,,0.0028873939604729232,-0.00868802743297393,-0.0008467519958765939,,,,,,,,0.006590235124052204,-0.00201999603977021,-0.00461753851704233,-0.002464529774558739,-0.0012484257911692795,-0.001547589901695172,-0.0032514674016522753,-0.0027395081213600655,-0.14833539792416128,-0.06059960338000449,,,,,,-0.0010053192905009657,-0.0005704197613414134,-9.089049967052328e-05,0.08428527743997137,0.08428527743997137,0.06394699145060857,0.06394699145060857,0.0006489640478351742,0.0006489640478351742,0.3084734364195552,0.3084734364195552,0.3084734364195552,0.001649994660836648,0.001649994660836648,1.0,,-0.004279435971455644,-0.0013696189794420274,0.0002875386260727754,0.0002875386260727754
parse_warnings_is_null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altura_is_null,0.02884083726766345,0.002196056550377868,-0.05106395193240394,-0.02627289059828413,-0.033851143249435174,0.03956302309301586,0.03215271889498712,-0.02149573741129807,-0.023149770614192728,-0.0024737491289387836,-0.002608566409115119,0.03125694963703422,-0.04630756720781844,0.0741752015851408,,0.01000915243776902,,-0.0017154398324961593,-0.0835198352324483,-0.34912007473483136,-0.0006680801258821096,-0.0012346219538225402,-0.026561272794889082,-0.04669775696574064,-0.04347510144100634,0.021738580404247528,-0.042323945921331776,-0.08641928289438551,-0.027946144774690467,-0.017210612887113987,-0.013650799529640007,-0.030669683262710735,-0.035964404506668275,-0.08547448748722662,0.046356270141636846,-0.0006680801258821096,-0.0024737491289387836,-0.02627289059828413,0.03956302309301586,-0.02149573741129807,-0.10265911915482315,0.05678818224386546,-0.004279435971455606,-0.0191902031933118,-0.0191902031933118,0.13114617389502325,0.13114617389502325,-0.0035514312276501833,-0.0035514312276501833,-8.551946053681675e-05,-8.551946053681675e-05,-8.551946053681675e-05,0.05018187192826537,0.05018187192826537,-0.004279435971455644,,1.0,0.012852300339740668,0.005465395196937775,0.005465395196937775
comuna_is_null,-0.09248989572264012,-0.008026783882087283,0.040379297921779744,-0.02377596173679488,-0.018934016133354523,-0.023405032356728143,-0.019016151276428597,-0.1309433891525158,-0.13250089581728294,-0.0012650738661534506,-0.0011258510191707418,0.05429250683345266,0.03313975213244117,-0.01571682837361127,,0.003746362515262433,-0.016611763205801613,,-0.19646344975186178,0.20596760578750634,-0.0027649448334195483,-0.0023818299943490695,0.027424787713968855,0.04303553109365564,0.025277406035572228,0.00393998107886231,0.020507031443380168,0.004480432543674434,0.0014987494494163112,0.010025194559639222,-0.010052842287064155,0.0006684230962675877,-0.007226298024680374,-0.01636888678913403,-0.04080025472950802,-0.0027649448334195483,-0.0012650738661534506,-0.02377596173679488,-0.023405032356728143,-0.1309433891525158,-0.030480751861442393,0.4164806197222733,0.0663618867982905,0.016992574847774698,0.016992574847774698,0.030600309183551083,0.030600309183551083,-0.06645450016069734,-0.06645450016069734,-0.004439990020985819,-0.004439990020985819,-0.004439990020985819,-0.04045754618610458,-0.04045754618610458,-0.0013696189794420274,,0.012852300339740668,1.0,-0.09209018018019119,-0.09209018018019119
precio_anterior_is_null,0.02245846065081747,0.0026697119116188515,0.005282547396695373,0.0010785842077318565,0.0019041367827702558,0.008640845582766525,0.00924922192169601,,,0.0003160642618336059,0.00033290424783775837,0.010451069960951045,0.005690650934811816,,,-2.866591696458693e-05,0.0065479204747417395,-0.005977101817579973,,,0.0009542634519074394,0.0010143227337869902,0.0033177688594175905,0.004898426022471016,0.004293732510617085,0.008483256941884105,-0.008483251010907387,-0.010377724378919788,-0.007761720869619646,0.003949484688143354,0.004895911846345748,0.0004142761690956299,0.0058259663382466045,-0.0013178128789356955,0.009434465624892082,0.0009542634519074394,0.0003160642618336059,0.0010785842077318565,0.008640845582766525,,-0.011701081833869182,0.0018045638989208708,0.00028753862607183397,-0.003339857690821256,-0.003339857690821256,0.004496515309787046,0.004496515309787046,-0.0020530443925562292,-0.0020530443925562292,0.0009321341552450963,0.0009321341552450963,0.0009321341552450963,-0.005219876659549666,-0.005219876659549666,0.0002875386260727754,,0.005465395196937775,-0.09209018018019119,1.0,1.0
descuento_pct_is_null,0.02245846065081747,0.0026697119116188515,0.005282547396695373,0.0010785842077318565,0.0019041367827702558,0.008640845582766525,0.00924922192169601,,,0.0003160642618336059,0.00033290424783775837,0.010451069960951045,0.005690650934811816,,,-2.866591696458693e-05,0.0065479204747417395,-0.005977101817579973,,,0.0009542634519074394,0.0010143227337869902,0.0033177688594175905,0.004898426022471016,0.004293732510617085,0.008483256941884105,-0.008483251010907387,-0.010377724378919788,-0.007761720869619646,0.003949484688143354,0.004895911846345748,0.0004142761690956299,0.0058259663382466045,-0.0013178128789356955,0.009434465624892082,0.0009542634519074394,0.0003160642618336059,0.0010785842077318565,0.008640845582766525,,-0.011701081833869182,0.0018045638989208708,0.00028753862607183397,-0.003339857690821256,-0.003339857690821256,0.004496515309787046,0.004496515309787046,-0.0020530443925562292,-0.0020530443925562292,0.0009321341552450963,0.0009321341552450963,0.0009321341552450963,-0.005219876659549666,-0.005219876659549666,0.0002875386260727754,,0.005465395196937775,-0.09209018018019119,1.0,1.0
