,pagina_origen,precio,desde,ambientes_min,ambientes_max,banios_min,banios_max,dormitorios_min,dormitorios_max,superficie_min_m2,superficie_max_m2,destacado,emprendimiento,unidades_disponibles,parse_warnings,posicion_pagina,altura,comuna,precio_anterior,descuento_pct,precio_m2_min,precio_m2_max,amplitud_superficie_m2,es_rango_superficie,es_rango_ambientes,monoambiente,apto_credito,balcon,terraza,pileta,parrilla,cochera_mencionada,amenities_mencionadas,cantidad_atributos,completitud_pct,precio_m2_ref,superficie_ref_m2,ambientes_ref,banios_ref,dormitorios_ref,inmobiliaria_is_null,barrio_is_null,provincia_is_null,ambientes_min_is_null,ambientes_max_is_null,banios_min_is_null,banios_max_is_null,dormitorios_min_is_null,dormitorios_max_is_null,superficie_min_m2_is_null,superficie_max_m2_is_null,tipo_superficie_is_null,posesion_is_null,unidades_disponibles_is_null,atributos_texto_is_null,parse_warnings_is_null,altura_is_null,comuna_is_null,precio_anterior_is_null,descuento_pct_is_null
banios_max_is_null,0.01835695353094792,0.005193854952254307,-0.00725216911622614,-0.011657510487738188,-0.011944429312797218,,,,,-0.005550336011895677,-0.005887697335530947,-0.0453263334986539,-0.005559008822319536,,,0.0027933906017545565,0.002779761773210539,0.02104447407536407,,,0.11297512734435083,0.11296261454838376,-0.004517121986777256,-0.00520110502527794,-0.004133031921618987,-0.0011952146947615816,-0.003929223664533461,-0.01462394145942113,0.011864123805442993,-0.004996653239749438,0.02302451322794578,-0.02313556580241594,-0.002510049392655957,-0.6505387344547254,-0.41916217610899753,0.11297512734435083,-0.005550336011895677,-0.011657510487738188,,,0.015123306445486547,-0.00897525837735518,-0.006339784216485649,0.16266797793547125,0.16266797793547125,1.0,1.0,0.005830809407323546,0.005830809407323546,0.06633568595749206,0.06633568595749206,0.06633568595749206,0.005559008822319424,0.005559008822319424,0.1593415247075578,,0.07293770667820053,0.005011697110405993,0.0030430715946780703,0.0030430715946780703
dormitorios_min_is_null,-0.016783794816720012,0.016918954903528495,-0.0710788354911715,0.0001800322152383629,0.00021262896641479484,8.875901755206845e-05,-0.003444446281305896,,,-0.018702468707838853,-0.0236934591775376,0.008401700335485597,-0.09381102939703011,-0.7882528229627714,,-0.012197786173067432,0.013116433393854276,-0.0025449530610136945,,,0.00918456034484227,0.008907837896501127,-0.06527888315277117,-0.09905051937978619,0.0004451129959691589,0.022842147029761267,0.0011996440246424996,0.015630698235309243,0.0072600190482592555,0.006418352652830336,0.00512499660679401,0.008870207781491175,0.010266447502705313,-0.009640560347281746,0.0861719287103557,0.00918456034484227,-0.018702468707838853,0.0001800322152383629,8.875901755206845e-05,,-0.001559486863528391,0.002740265253721422,0.0019356200873669128,-0.18938770630704616,-0.18938770630704616,0.005830809407323546,0.005830809407323546,1.0,1.0,0.0026868332173158836,0.0026868332173158836,0.0026868332173158836,0.09381102939703008,0.09381102939703008,0.0009290900612424042,,0.022873589343605064,0.009080263337588882,-0.0009290900612423848,-0.0009290900612423848
dormitorios_max_is_null,-0.016783794816720012,0.016918954903528495,-0.0710788354911715,0.0001800322152383629,0.00021262896641479484,8.875901755206845e-05,-0.003444446281305896,,,-0.018702468707838853,-0.0236934591775376,0.008401700335485597,-0.09381102939703011,-0.7882528229627714,,-0.012197786173067432,0.013116433393854276,-0.0025449530610136945,,,0.00918456034484227,0.008907837896501127,-0.06527888315277117,-0.09905051937978619,0.0004451129959691589,0.022842147029761267,0.0011996440246424996,0.015630698235309243,0.0072600190482592555,0.006418352652830336,0.00512499660679401,0.008870207781491175,0.010266447502705313,-0.009640560347281746,0.0861719287103557,0.00918456034484227,-0.018702468707838853,0.0001800322152383629,8.875901755206845e-05,,-0.001559486863528391,0.002740265253721422,0.0019356200873669128,-0.18938770630704616,-0.18938770630704616,0.005830809407323546,0.005830809407323546,1.0,1.0,0.0026868332173158836,0.0026868332173158836,0.0026868332173158836,0.09381102939703008,0.09381102939703008,0.0009290900612424042,,0.022873589343605064,0.009080263337588882,-0.0009290900612423848,-0.0009290900612423848
superficie_min_m2_is_null,0.001991682465093863,0.012426818413387348,-0.0033417948552034987,0.02259149909556752,0.0224085762682473,-0.0022527952739519116,-0.0023322038758579414,,,,,-0.007686901789020015,-0.0025615876829035316,,,0.00015758026267852343,0.006091801136089357,0.0005497785749742967,,,,,,,-0.0019937933547045593,-0.00921188432819125,-0.001810583732486727,-0.00013263962525512002,0.019526174016326336,0.0074451599083429675,-0.007734990792852557,0.01191591143911346,0.0066815794046441515,-0.3138392850667813,-0.21242235684768293,,,0.02259149909556752,-0.0022527952739519116,,0.02147349481994099,-0.00413579327631228,-0.002921368481376088,0.05286517076208997,0.05286517076208997,0.06633568595749206,0.06633568595749206,0.0026868332173158836,0.0026868332173158836,1.0,1.0,1.0,0.002561587682903682,0.002561587682903682,0.3457937229800921,,-0.016283949076703202,-0.01370454630541666,0.001402245429765541,0.001402245429765541
superficie_max_m2_is_null,0.001991682465093863,0.012426818413387348,-0.0033417948552034987,0.02259149909556752,0.0224085762682473,-0.0022527952739519116,-0.0023322038758579414,,,,,-0.007686901789020015,-0.0025615876829035316,,,0.00015758026267852343,0.006091801136089357,0.0005497785749742967,,,,,,,-0.0019937933547045593,-0.00921188432819125,-0.001810583732486727,-0.00013263962525512002,0.019526174016326336,0.0074451599083429675,-0.007734990792852557,0.01191591143911346,0.0066815794046441515,-0.3138392850667813,-0.21242235684768293,,,0.02259149909556752,-0.0022527952739519116,,0.02147349481994099,-0.00413579327631228,-0.002921368481376088,0.05286517076208997,0.05286517076208997,0.06633568595749206,0.06633568595749206,0.0026868332173158836,0.0026868332173158836,1.0,1.0,1.0,0.002561587682903682,0.002561587682903682,0.3457937229800921,,-0.016283949076703202,-0.01370454630541666,0.001402245429765541,0.001402245429765541
tipo_superficie_is_null,0.001991682465093863,0.012426818413387348,-0.0033417948552034987,0.02259149909556752,0.0224085762682473,-0.0022527952739519116,-0.0023322038758579414,,,,,-0.007686901789020015,-0.0025615876829035316,,,0.00015758026267852343,0.006091801136089357,0.0005497785749742967,,,,,,,-0.0019937933547045593,-0.00921188432819125,-0.001810583732486727,-0.00013263962525512002,0.019526174016326336,0.0074451599083429675,-0.007734990792852557,0.01191591143911346,0.0066815794046441515,-0.3138392850667813,-0.21242235684768293,,,0.02259149909556752,-0.0022527952739519116,,0.02147349481994099,-0.00413579327631228,-0.002921368481376088,0.05286517076208997,0.05286517076208997,0.06633568595749206,0.06633568595749206,0.0026868332173158836,0.0026868332173158836,1.0,1.0,1.0,0.002561587682903682,0.002561587682903682,0.3457937229800921,,-0.016283949076703202,-0.01370454630541666,0.001402245429765541,0.001402245429765541
posesion_is_null,0.024741807928840474,0.008748093407031636,-0.7665305004928349,0.012967909511343145,-0.04884152748510435,0.0031685646178730136,-0.030677921162859684,-0.2886751345948128,-0.2886751345948128,0.009926761363364072,-0.053524869571986065,-0.06887695106056346,-1.0,,,0.008711050527952971,0.021426838035338982,0.019104636900031842,,,0.008806749419392346,0.006071227947599984,-0.8238576396495372,-0.9486062413718315,-0.8364487576380213,0.012570636980754897,0.001143723152441641,0.014902080194897274,0.006921596492039117,0.006119164000974633,0.004886097171301909,0.008456726994228258,0.009787881622357915,-0.009191169918078666,-0.05424075586548386,0.008806749419392346,0.009926761363364072,0.012967909511343145,0.0031685646178730136,-0.2886751345948128,0.06614858925699581,0.0026125290087162596,-0.3496308109112334,0.008113868511726718,0.008113868511726718,0.005559008822319424,0.005559008822319424,0.09381102939703008,0.09381102939703008,0.002561587682903682,0.002561587682903682,0.002561587682903682,1.0,1.0,0.0008857809416112392,,0.012206530735105086,-0.06957187580578546,-0.0008857809416115755,-0.0008857809416115755
unidades_disponibles_is_null,0.024741807928840474,0.008748093407031636,-0.7665305004928349,0.012967909511343145,-0.04884152748510435,0.0031685646178730136,-0.030677921162859684,-0.2886751345948128,-0.2886751345948128,0.009926761363364072,-0.053524869571986065,-0.06887695106056346,-1.0,,,0.008711050527952971,0.021426838035338982,0.019104636900031842,,,0.008806749419392346,0.006071227947599984,-0.8238576396495372,-0.9486062413718315,-0.8364487576380213,0.012570636980754897,0.001143723152441641,0.014902080194897274,0.006921596492039117,0.006119164000974633,0.004886097171301909,0.008456726994228258,0.009787881622357915,-0.009191169918078666,-0.05424075586548386,0.008806749419392346,0.009926761363364072,0.012967909511343145,0.0031685646178730136,-0.2886751345948128,0.06614858925699581,0.0026125290087162596,-0.3496308109112334,0.008113868511726718,0.008113868511726718,0.005559008822319424,0.005559008822319424,0.09381102939703008,0.09381102939703008,0.002561587682903682,0.002561587682903682,0.002561587682903682,1.0,1.0,0.0008857809416112392,,0.012206530735105086,-0.06957187580578546,-0.0008857809416115755,-0.0008857809416115755
atributos_texto_is_null,-0.010005464048852426,-0.0008476078936477979,-0.0011555716844165365,,,,,,,,,-0.009780822639118667,-0.0008857809416111604,,,-0.0012781888760341495,-0.006486207259840703,0.010568855690733662,,,,,,,,-0.0007214693966550187,-0.0006260884896237807,-0.008157586791486843,-0.003788969283549657,-0.0033497076097056175,-0.0026747112634772224,-0.004629319096735873,-0.005358009941895293,-0.24545764615898175,-0.15947346034861054,,,,,,0.007425399719181232,-0.001430131354492053,-0.0010101908833717356,0.10916875721254099,0.10916875721254099,0.1593415247075578,0.1593415247075578,0.0009290900612424042,0.0009290900612424042,0.3457937229800921,0.3457937229800921,0.3457937229800921,0.0008857809416112392,0.0008857809416112392,1.0,,-0.011937617084934116,-0.004738946088703097,0.00048488766769061784,0.00048488766769061784
parse_warnings_is_null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
altura_is_null,0.022028088033373132,-0.038266244725829936,-0.013714090967823984,0.020456873778124753,0.020233273393876965,0.020479618422754985,0.020096378738611937,,,0.0703832251236214,0.06966412784164551,0.02527322166028599,-0.012206530735105327,0.1428996345721983,,0.006451985354938332,,-0.01276545172301368,-0.5001569646025484,-0.6628462878788224,0.011589449923617228,0.011564020592159264,-0.007620946819420746,-0.010621182282406112,-0.007237968754974732,-0.006167119060531017,-0.0018417733564992638,-0.09193874086717774,-0.042523816355797786,-0.05134744061363405,-0.014310614267387292,-0.008638802270972851,-0.08323555433212926,0.003981750143897348,0.16533290790394864,0.011589449923617228,0.0703832251236214,0.020456873778124753,0.020479618422754985,,-0.2234245887674033,0.006524375639050399,0.000397314238228802,-0.055637915670706445,-0.055637915670706445,0.07293770667820053,0.07293770667820053,0.022873589343605064,0.022873589343605064,-0.016283949076703202,-0.016283949076703202,-0.016283949076703202,0.012206530735105086,0.012206530735105086,-0.011937617084934116,,1.0,-0.02856265370019853,-0.005581076550851058,-0.005581076550851058
comuna_is_null,0.09623423664707821,0.000814067583724584,0.063747280227549,0.001867106641261038,0.00782031315979712,0.0004993322503481227,0.003921650364731216,,,0.0020752277452458865,0.007907372738665024,-0.008786772512546113,0.06957187580578608,-0.12985027983931416,,0.00963441514469083,-0.036778114203095034,,-0.9999999835730233,-0.9798644280846673,-0.0005842664699297038,-0.0003680407842586883,0.07579767412238575,0.07421560439929378,0.08692239515158037,0.0072303780055980125,-0.00611894217317886,-0.017036880928382018,-0.018231377492089723,-0.02217216375684832,-0.019579038444286746,-0.021836551966011985,-0.014755584059473192,0.01641247281303314,-0.02605034275420987,-0.0005842664699297038,0.0020752277452458865,0.001867106641261038,0.0004993322503481227,,-0.013034102819364802,0.3017825752230623,0.21316783615240437,-0.02314755712185753,-0.02314755712185753,0.005011697110405993,0.005011697110405993,0.009080263337588882,0.009080263337588882,-0.01370454630541666,-0.01370454630541666,-0.01370454630541666,-0.06957187580578546,-0.06957187580578546,-0.004738946088703097,,-0.02856265370019853,1.0,-0.06663350230319572,-0.06663350230319572
precio_anterior_is_null,0.014592426512358892,-0.02923371276745375,0.0011555716844170315,0.00031187739100963765,0.0003683461163371126,0.0037978138032891615,0.0038257628000323797,,,0.0014474199757966422,0.0015011145987917297,0.009780822639118805,0.0008857809416117533,,,0.009739643744187053,0.010479396156212222,0.016288772636535845,,,-0.012766936070009772,-0.012764784017210047,0.0007327197958635114,0.0008436682966593128,0.000771087995027829,0.0007214693966551724,0.0006260884896232704,0.008157586791485876,0.0037889692835495503,0.0033497076097069194,0.0026747112634773057,0.0046293190967356046,0.005358009941896736,-0.005031362423328193,0.0018968763370594208,-0.012766936070009772,0.0014474199757966422,0.00031187739100963765,0.0037978138032891615,,-0.007425399719182511,0.001430131354492918,0.0010101908833715873,0.004441634035884107,0.004441634035884107,0.0030430715946780703,0.0030430715946780703,-0.0009290900612423848,-0.0009290900612423848,0.001402245429765541,0.001402245429765541,0.001402245429765541,-0.0008857809416115755,-0.0008857809416115755,0.00048488766769061784,,-0.005581076550851058,-0.06663350230319572,1.0,1.0
descuento_pct_is_null,0.014592426512358892,-0.02923371276745375,0.0011555716844170315,0.00031187739100963765,0.0003683461163371126,0.0037978138032891615,0.0038257628000323797,,,0.0014474199757966422,0.0015011145987917297,0.009780822639118805,0.0008857809416117533,,,0.009739643744187053,0.010479396156212222,0.016288772636535845,,,-0.012766936070009772,-0.012764784017210047,0.0007327197958635114,0.0008436682966593128,0.000771087995027829,0.0007214693966551724,0.0006260884896232704,0.008157586791485876,0.0037889692835495503,0.0033497076097069194,0.0026747112634773057,0.0046293190967356046,0.005358009941896736,-0.005031362423328193,0.0018968763370594208,-0.012766936070009772,0.0014474199757966422,0.00031187739100963765,0.0037978138032891615,,-0.007425399719182511,0.001430131354492918,0.0010101908833715873,0.004441634035884107,0.004441634035884107,0.0030430715946780703,0.0030430715946780703,-0.0009290900612423848,-0.0009290900612423848,0.001402245429765541,0.001402245429765541,0.001402245429765541,-0.0008857809416115755,-0.0008857809416115755,0.00048488766769061784,,-0.005581076550851058,-0.06663350230319572,1.0,1.0
