dataset,variable_categorica,label,n_registros,variable_faltante,pct_faltante
df_preprocesado_meli_vtas,barrio_norm,monserrat,1127,estado_entrega_is_null,97.25
df_preprocesado_meli_vtas,barrio_norm,monserrat,1127,inmobiliaria_is_null,85.63
df_preprocesado_meli_vtas,barrio_norm,monserrat,1127,altura_is_null,15.17
df_preprocesado_meli_vtas,barrio_norm,monserrat,1127,banios_min_is_null,2.13
df_preprocesado_meli_vtas,barrio_norm,monserrat,1127,banios_ref_is_null,2.13
df_preprocesado_meli_vtas,barrio_norm,monserrat,1127,banios_max_is_null,2.13
df_preprocesado_meli_vtas,barrio_norm,monserrat,1127,comuna_is_null,0.0
df_preprocesado_meli_vtas,barrio_norm,san cristobal,1071,unidades_disponibles_is_null,97.48
df_preprocesado_meli_vtas,barrio_norm,san cristobal,1071,posesion_is_null,97.48
df_preprocesado_meli_vtas,barrio_norm,san cristobal,1071,estado_entrega_is_null,97.11
df_preprocesado_meli_vtas,barrio_norm,san cristobal,1071,inmobiliaria_is_null,69.19
df_preprocesado_meli_vtas,barrio_norm,san cristobal,1071,altura_is_null,24.74
df_preprocesado_meli_vtas,barrio_norm,san cristobal,1071,banios_min_is_null,2.15
df_preprocesado_meli_vtas,barrio_norm,san cristobal,1071,banios_ref_is_null,2.15
df_preprocesado_meli_vtas,barrio_norm,san cristobal,1071,banios_max_is_null,2.15
df_preprocesado_meli_vtas,barrio_norm,san cristobal,1071,comuna_is_null,0.0
df_preprocesado_meli_vtas,barrio_norm,san telmo,1016,unidades_disponibles_is_null,99.31
df_preprocesado_meli_vtas,barrio_norm,san telmo,1016,posesion_is_null,99.31
df_preprocesado_meli_vtas,barrio_norm,san telmo,1016,estado_entrega_is_null,98.82
df_preprocesado_meli_vtas,barrio_norm,san telmo,1016,inmobiliaria_is_null,84.74
df_preprocesado_meli_vtas,barrio_norm,san telmo,1016,altura_is_null,14.27
df_preprocesado_meli_vtas,barrio_norm,san telmo,1016,banios_min_is_null,3.25
df_preprocesado_meli_vtas,barrio_norm,san telmo,1016,banios_ref_is_null,3.25
df_preprocesado_meli_vtas,barrio_norm,san telmo,1016,banios_max_is_null,3.25
df_preprocesado_meli_vtas,barrio_norm,san telmo,1016,comuna_is_null,0.0
df_preprocesado_meli_vtas,barrio_norm,villa luro,953,unidades_disponibles_is_null,99.06
df_preprocesado_meli_vtas,barrio_norm,villa luro,953,posesion_is_null,99.06
df_preprocesado_meli_vtas,barrio_norm,villa luro,953,estado_entrega_is_null,94.86
df_preprocesado_meli_vtas,barrio_norm,villa luro,953,inmobiliaria_is_null,89.61
df_preprocesado_meli_vtas,barrio_norm,villa luro,953,altura_is_null,26.02
df_preprocesado_meli_vtas,barrio_norm,villa luro,953,banios_min_is_null,7.35
df_preprocesado_meli_vtas,barrio_norm,villa luro,953,banios_ref_is_null,7.35
df_preprocesado_meli_vtas,barrio_norm,villa luro,953,banios_max_is_null,7.35
df_preprocesado_meli_vtas,barrio_norm,villa luro,953,comuna_is_null,0.0
df_preprocesado_meli_vtas,barrio_norm,san nicolas,921,unidades_disponibles_is_null,100.0
df_preprocesado_meli_vtas,barrio_norm,san nicolas,921,posesion_is_null,100.0
df_preprocesado_meli_vtas,barrio_norm,san nicolas,921,estado_entrega_is_null,99.78
df_preprocesado_meli_vtas,barrio_norm,san nicolas,921,inmobiliaria_is_null,89.14
df_preprocesado_meli_vtas,barrio_norm,san nicolas,921,altura_is_null,9.66
df_preprocesado_meli_vtas,barrio_norm,san nicolas,921,banios_min_is_null,1.85
df_preprocesado_meli_vtas,barrio_norm,san nicolas,921,banios_ref_is_null,1.85
df_preprocesado_meli_vtas,barrio_norm,san nicolas,921,banios_max_is_null,1.85
df_preprocesado_meli_vtas,barrio_norm,san nicolas,921,comuna_is_null,0.0
df_preprocesado_meli_vtas,barrio_norm,retiro,883,unidades_disponibles_is_null,100.0
df_preprocesado_meli_vtas,barrio_norm,retiro,883,posesion_is_null,100.0
df_preprocesado_meli_vtas,barrio_norm,retiro,883,estado_entrega_is_null,100.0
df_preprocesado_meli_vtas,barrio_norm,retiro,883,inmobiliaria_is_null,86.07
df_preprocesado_meli_vtas,barrio_norm,retiro,883,altura_is_null,12.34
df_preprocesado_meli_vtas,barrio_norm,retiro,883,banios_min_is_null,3.62
df_preprocesado_meli_vtas,barrio_norm,retiro,883,banios_ref_is_null,3.62
df_preprocesado_meli_vtas,barrio_norm,retiro,883,banios_max_is_null,3.62
df_preprocesado_meli_vtas,barrio_norm,retiro,883,comuna_is_null,0.0
df_preprocesado_meli_vtas,barrio_norm,barracas,871,unidades_disponibles_is_null,98.74
df_preprocesado_meli_vtas,barrio_norm,barracas,871,posesion_is_null,98.74
df_preprocesado_meli_vtas,barrio_norm,barracas,871,estado_entrega_is_null,96.1
df_preprocesado_meli_vtas,barrio_norm,barracas,871,inmobiliaria_is_null,87.6
df_preprocesado_meli_vtas,barrio_norm,barracas,871,altura_is_null,19.17
df_preprocesado_meli_vtas,barrio_norm,barracas,871,banios_min_is_null,2.76
df_preprocesado_meli_vtas,barrio_norm,barracas,871,banios_ref_is_null,2.76
df_preprocesado_meli_vtas,barrio_norm,barracas,871,banios_max_is_null,2.76
df_preprocesado_meli_vtas,barrio_norm,barracas,871,comuna_is_null,0.0
df_preprocesado_meli_vtas,barrio_norm,boedo,768,unidades_disponibles_is_null,97.92
df_preprocesado_meli_vtas,barrio_norm,boedo,768,posesion_is_null,97.92
df_preprocesado_meli_vtas,barrio_norm,boedo,768,estado_entrega_is_null,97.27
df_preprocesado_meli_vtas,barrio_norm,boedo,768,inmobiliaria_is_null,76.82
df_preprocesado_meli_vtas,barrio_norm,boedo,768,altura_is_null,18.49
df_preprocesado_meli_vtas,barrio_norm,boedo,768,banios_min_is_null,4.04
df_preprocesado_meli_vtas,barrio_norm,boedo,768,banios_ref_is_null,4.04
df_preprocesado_meli_vtas,barrio_norm,boedo,768,banios_max_is_null,4.04
df_preprocesado_meli_vtas,barrio_norm,boedo,768,comuna_is_null,0.0
df_preprocesado_meli_vtas,barrio_norm,liniers,745,unidades_disponibles_is_null,99.06
df_preprocesado_meli_vtas,barrio_norm,liniers,745,posesion_is_null,99.06
df_preprocesado_meli_vtas,barrio_norm,liniers,745,estado_entrega_is_null,96.11
df_preprocesado_meli_vtas,barrio_norm,liniers,745,inmobiliaria_is_null,94.36
df_preprocesado_meli_vtas,barrio_norm,liniers,745,altura_is_null,27.38
df_preprocesado_meli_vtas,barrio_norm,liniers,745,banios_min_is_null,3.76
df_preprocesado_meli_vtas,barrio_norm,liniers,745,banios_ref_is_null,3.76
df_preprocesado_meli_vtas,barrio_norm,liniers,745,banios_max_is_null,3.76
df_preprocesado_meli_vtas,barrio_norm,liniers,745,comuna_is_null,0.0
df_preprocesado_meli_vtas,barrio_norm,mataderos,598,unidades_disponibles_is_null,99.16
df_preprocesado_meli_vtas,barrio_norm,mataderos,598,posesion_is_null,99.16
df_preprocesado_meli_vtas,barrio_norm,mataderos,598,estado_entrega_is_null,95.15
df_preprocesado_meli_vtas,barrio_norm,mataderos,598,inmobiliaria_is_null,93.48
df_preprocesado_meli_vtas,barrio_norm,mataderos,598,altura_is_null,34.28
df_preprocesado_meli_vtas,barrio_norm,mataderos,598,banios_min_is_null,3.68
df_preprocesado_meli_vtas,barrio_norm,mataderos,598,banios_ref_is_null,3.68
df_preprocesado_meli_vtas,barrio_norm,mataderos,598,banios_max_is_null,3.68
df_preprocesado_meli_vtas,barrio_norm,mataderos,598,comuna_is_null,0.0
df_preprocesado_meli_vtas,localidad,Capital Federal,44008,unidades_disponibles_is_null,97.1
df_preprocesado_meli_vtas,localidad,Capital Federal,44008,posesion_is_null,97.1
df_preprocesado_meli_vtas,localidad,Capital Federal,44008,estado_entrega_is_null,93.71
df_preprocesado_meli_vtas,localidad,Capital Federal,44008,inmobiliaria_is_null,79.28
df_preprocesado_meli_vtas,localidad,Capital Federal,44008,altura_is_null,16.77
df_preprocesado_meli_vtas,localidad,Capital Federal,44008,banios_min_is_null,2.17
df_preprocesado_meli_vtas,localidad,Capital Federal,44008,banios_ref_is_null,2.17
df_preprocesado_meli_vtas,localidad,Capital Federal,44008,banios_max_is_null,2.17
df_preprocesado_meli_vtas,localidad,Capital Federal,44008,comuna_is_null,2.01
